Time,Longitude,Latitude,Altitude,Roll,Pitch,Heading
1154.13,32.99415731,40.11775948,3129.262043,-0.2639094915,-0.3681702215,21.40397042
1155.13,32.99415731,40.11775948,3129.26204,-0.2639086378,-0.367294223,21.40397042
1156.13,32.99415731,40.11775948,3129.262038,-0.2639060498,-0.3667119227,21.40396871
1157.13,32.99415731,40.11775948,3129.262036,-0.2639094382,-0.3660681774,21.40397042
1158.13,32.99415731,40.11775948,3129.262032,-0.2639119995,-0.3651358566,21.40396529
1159.13,32.99415731,40.11775948,3129.26203,-0.2639111191,-0.3644322937,21.40396529
1160.13,32.99415731,40.11775948,3129.262027,-0.263908531,-0.3636741694,21.40396529
1161.13,32.99415731,40.11775948,3129.262025,-0.263905943,-0.3630901349,21.40396188
1162.13,32.99415731,40.11775948,3129.262023,-0.2639075972,-0.3623883329,21.40396359
1163.13,32.99415731,40.11775948,3129.262014,-0.2639075972,-0.361572152,21.40396017
1164.13,32.99415731,40.11775948,3129.262017,-0.2639041555,-0.360755891,21.40395505
1165.13,32.99415731,40.11775948,3129.262014,-0.2639007137,-0.3600575042,21.40395334
1166.13,32.99415731,40.11775948,3129.262011,-0.2638981257,-0.3593556756,21.40395163
1167.13,32.99415731,40.11775948,3129.26201,-0.2638989795,-0.3588314586,21.40394992
1168.13,32.99415731,40.11775948,3129.262007,-0.2638947106,-0.3581877132,21.40394822
1169.13,32.99415731,40.11775948,3129.262004,-0.2638988994,-0.3573134223,21.40394309
1170.13,32.99415731,40.11775948,3129.262002,-0.263903195,-0.3567310954,21.40394139
1171.13,32.99415731,40.11775948,3129.262,-0.2638997265,-0.356206905,21.40393968
1172.13,32.99415731,40.11775948,3129.261998,-0.2638997532,-0.3557407179,21.40393797
1173.13,32.99415731,40.11775948,3129.261996,-0.2639014874,-0.3551550292,21.40393968
1174.13,32.99415731,40.11775948,3129.261993,-0.2638988994,-0.3544566424,21.40393285
1175.13,32.99415731,40.11775948,3129.261991,-0.2638971652,-0.3538145779,21.40392943
1176.13,32.99415731,40.11775948,3129.26199,-0.2638988194,-0.3534064207,21.40392431
1177.13,32.99415731,40.11775948,3129.261988,-0.2638954043,-0.3529983703,21.40392943
1178.13,32.99415731,40.11775948,3129.261987,-0.2638971118,-0.3525919474,21.40392431
1179.13,32.99415731,40.11775948,3129.261985,-0.2638962581,-0.3521821093,21.4039209
1180.13,32.99415731,40.11775948,3129.261984,-0.2638996465,-0.3518320888,21.4039209
1181.13,32.99415731,40.11775948,3129.261983,-0.2639021811,-0.3514837492,21.40391919
1182.13,32.99415731,40.11775948,3129.261981,-0.2639030349,-0.3510158545,21.40391919
1183.13,32.99415731,40.11775948,3129.26198,-0.2639073038,-0.3507819205,21.40391748
1184.13,32.99415731,40.11775948,3129.261979,-0.2639055428,-0.3504335809,21.40391748
1185.13,32.99415731,40.11775948,3129.261978,-0.2638961513,-0.3501979394,21.40391919
1186.13,32.99415731,40.11775948,3129.261977,-0.2638867865,-0.3499059488,21.40391919
1187.13,32.99415731,40.11775948,3129.261976,-0.2639004469,-0.3496702806,21.40391748
1188.13,32.99415731,40.11775948,3129.261976,-0.2639157881,-0.3495558749,21.40391407
1189.13,32.99415731,40.11775948,3129.261974,-0.263898766,-0.3493817051,21.40391065
1190.13,32.99415731,40.11775948,3129.261974,-0.2638979122,-0.3493236485,21.40391065
1191.13,32.99415731,40.11775948,3129.261973,-0.263898686,-0.3490316312,21.40391236
1192.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1193.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1194.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1195.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1196.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1197.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1198.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1199.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1200.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1201.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1202.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1203.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1204.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1205.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1206.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1207.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1208.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1209.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1210.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1211.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1212.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1213.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1214.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1215.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1216.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1217.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1218.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1219.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1220.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1221.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1222.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1223.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1224.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1225.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1226.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1227.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1228.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
1229.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1230.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1231.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1232.13,32.99415731,40.11775948,3129.261967,-0.2638107473,-0.3482205462,21.40266756
1233.13,32.99415731,40.11775948,3129.261968,-0.2638107473,-0.3482205462,21.40266756
